Tempo(s),Canal0(V),Canal2(V),Canal3(V),Label
17.952192544937134,1.52275,1.683,1.84325,0
17.99330186843872,1.52275,1.76325,1.80325,0
18.021662950515747,1.52275,1.76325,1.9235,0
18.050272226333615,1.48275,1.76325,1.88325,0
18.078747749328613,1.52275,1.76325,1.84325,0
18.1074435710907,1.52275,1.76325,1.84325,0
18.135767936706543,1.4425,1.683,1.76325,0
18.164297819137573,1.56275,1.60275,1.84325,0
18.192819833755493,1.52275,1.683,1.84325,0
18.221137285232544,1.52275,1.683,1.9235,0
18.249598264694217,1.52275,1.683,1.9235,0
18.27819442749023,1.60275,1.723,1.84325,0
18.30671238899231,1.56275,1.723,1.84325,0
18.33517169952393,1.52275,1.683,1.76325,0
18.36372447013855,1.52275,1.643,1.76325,0
18.392289638519287,1.52275,1.683,1.76325,0
18.420929431915283,1.48275,1.683,1.80325,0
18.44951057434082,1.52275,1.683,1.84325,0
18.47816801071167,1.56275,1.76325,1.84325,0
18.50745415687561,1.56275,1.723,1.88325,0
18.535980701446533,1.4425,1.76325,1.84325,0
18.564645051956177,1.56275,1.683,1.80325,0
18.593308925628666,1.48275,1.683,1.76325,0
18.62186813354492,1.52275,1.683,1.84325,0
18.650541305541992,1.48275,1.683,1.84325,0
18.67919611930847,1.52275,1.76325,1.84325,0
18.707900524139404,1.52275,1.683,1.88325,0
18.73646068572998,1.48275,1.723,1.84325,0
18.7651309967041,1.52275,1.683,1.84325,0
18.79383540153503,1.52275,1.683,1.76325,0
18.822438716888428,1.52275,1.683,1.80325,0
18.851062059402462,1.48275,1.683,1.76325,0
18.879700422286987,1.52275,1.683,1.76325,0
18.909210920333862,1.4425,1.683,1.76325,0
18.937825679779053,1.52275,1.683,1.88325,0
18.966482400894165,1.52275,1.683,1.84325,0
18.995136976242065,1.52275,1.723,1.80325,0
19.02379322052002,1.56275,1.683,1.80325,0
19.052467584609985,1.52275,1.683,1.76325,0
19.081213235855103,1.56275,1.60275,1.76325,0
19.109949111938477,1.56275,1.683,1.76325,0
19.138566493988037,1.52275,1.683,1.84325,0
19.167312622070312,1.48275,1.683,1.80325,0
19.196310997009277,1.56275,1.683,1.76325,0
19.225045680999756,1.52275,1.683,1.80325,0
19.25376987457275,1.4425,1.683,1.76325,0
19.282490968704224,1.52275,1.60275,1.76325,0
19.31127953529358,1.56275,1.643,1.76325,0
19.340111017227173,1.56275,1.643,1.76325,0
19.36882209777832,1.52275,1.683,1.76325,0
19.397579431533813,1.56275,1.683,1.76325,0
19.42647695541382,1.52275,1.683,1.76325,0
19.455198764801025,1.52275,1.683,1.84325,0
19.48406457901001,1.52275,1.683,1.76325,0
19.514249324798584,1.60275,1.60275,1.76325,0
19.543166875839233,1.56275,1.683,1.76325,0
19.572084188461304,1.60275,1.683,1.84325,0
19.60096645355225,1.56275,1.643,1.84325,0
19.629950761795044,1.60275,1.683,1.76325,0
19.66223382949829,1.60275,1.683,1.76325,0
19.691384315490723,1.52275,1.683,1.80325,0
19.72023367881775,1.52275,1.683,1.76325,0
19.749951362609863,1.52275,1.60275,1.76325,0
19.77878975868225,1.52275,1.643,1.76325,0
19.80765271186829,1.56275,1.683,1.84325,0
19.836524486541748,1.52275,1.723,1.84325,0
19.86546206474304,1.56275,1.683,1.84325,0
19.894424200057983,1.60275,1.683,1.76325,0
19.92335271835327,1.56275,1.60275,1.80325,0
19.952268838882446,1.4425,1.60275,1.76325,0
19.981231212615967,1.52275,1.60275,1.76325,0
20.010327339172363,1.52275,1.683,1.76325,1
20.039215087890625,1.52275,1.683,1.76325,1
20.068180799484253,1.48275,1.683,1.80325,1
20.097124099731445,1.56275,1.683,1.76325,1
20.126197576522827,1.52275,1.683,1.84325,1
20.155128479003903,1.60275,1.683,1.76325,1
20.184296369552612,1.52275,1.683,1.76325,1
20.213291883468628,1.60275,1.683,1.683,1
20.242326736450195,1.56275,1.723,1.76325,1
20.271254301071167,1.723,1.76325,1.9235,1
20.30031132698059,1.56275,1.88325,2.0035,1
20.32936191558838,2.68475,2.60475,2.4442500000000003,1
20.35849976539612,2.72475,2.805,2.96525,1
20.387547254562374,2.72475,2.60475,3.80675,1
20.41671371459961,2.765,2.5645,3.6865,1
20.44595503807068,2.72475,2.805,2.96525,1
20.47519564628601,2.88525,2.96525,3.24575,1
20.504361867904663,2.92525,2.96525,3.44625,1
20.53359651565552,2.64475,2.88525,3.20575,1
20.563021421432495,2.5645,3.0455,3.52625,1
20.592994689941406,2.32425,2.64475,2.96525,1
20.6222186088562,2.16375,2.88525,2.805,1
20.651567459106445,2.2840000000000003,3.1255,3.0455,1
20.68091320991516,2.72475,3.0455,3.44625,1
20.710370540618896,2.5645,2.64475,3.44625,1
20.739580154418945,3.326,3.366,3.44625,1
20.76911234855652,2.92525,3.1255,3.20575,1
20.79847478866577,2.96525,3.20575,2.88525,1
20.82797145843506,2.64475,2.88525,2.765,1
20.857360363006592,2.5645,2.96525,2.805,1
20.886656284332275,2.4845,2.805,3.0455,1
20.91608762741089,2.40425,2.96525,2.88525,1
20.945654153823853,2.64475,2.96525,3.44625,1
20.97514271736145,2.96525,2.72475,3.0455,1
21.005497455596924,2.64475,2.805,2.5245,1
21.034857034683228,2.2840000000000003,2.5645,2.5245,1
21.064370155334473,2.16375,2.5245,2.72475,1
21.09402108192444,2.244,2.4845,2.72475,1
21.123461484909058,2.08375,2.2840000000000003,2.5245,1
21.152878522872925,1.88325,2.16375,2.244,1
21.182427644729614,1.9635,2.08375,2.12375,1
21.212220907211304,2.12375,2.12375,2.204,1
21.24189805984497,2.0035,2.16375,2.36425,1
21.27135181427002,2.244,2.0035,2.72475,1
21.301006317138672,1.84325,2.0035,2.204,1
21.33064866065979,1.683,2.204,2.0035,1
21.36036729812622,1.683,2.08375,1.9635,1
21.39006781578064,1.60275,2.0035,1.84325,1
21.419703483581543,1.76325,2.16375,1.9635,1
21.449528694152832,1.76325,2.08375,2.0035,1
21.47924041748047,1.60275,2.08375,1.80325,1
21.5092875957489,1.60275,2.36425,2.16375,1
21.538878917694092,1.683,2.40425,2.16375,1
21.568637371063232,1.80325,2.244,2.16375,1
21.59849190711975,2.04375,2.40425,2.0035,1
21.6282422542572,2.4442500000000003,2.96525,1.9635,1
21.658100843429565,2.204,2.72475,1.9235,1
21.68796157836914,2.12375,2.5645,2.2840000000000003,1
21.71787714958191,2.0035,2.68475,2.32425,1
21.747591495513916,2.12375,2.845,2.4845,1
21.777393579483032,2.04375,2.40425,2.16375,1
21.80710005760193,1.9235,2.5645,2.16375,1
21.836817264556885,1.683,2.4442500000000003,2.204,1
21.867379665374756,1.683,2.64475,2.244,1
21.897254943847656,1.84325,2.64475,2.244,1
21.927056789398193,2.40425,2.88525,2.5645,1
21.956873416900635,2.4845,3.1255,2.64475,1
21.986650466918945,2.32425,2.845,2.64475,1
22.016628742218018,2.16375,2.765,2.4442500000000003,1
22.046613693237305,2.244,2.805,2.0035,1
22.076647996902462,1.9235,2.88525,2.32425,1
22.106590270996097,2.04375,2.88525,2.244,1
22.13650631904602,2.36425,2.765,2.244,1
22.166454315185547,2.204,3.1255,2.32425,1
22.19637370109558,2.40425,3.00525,2.244,1
22.226470232009888,2.16375,3.406,2.12375,1
22.256505012512207,2.244,2.88525,2.16375,1
22.28734350204468,2.12375,2.72475,2.12375,1
22.31743288040161,2.0035,2.72475,2.16375,1
22.347508668899536,1.9235,2.805,2.2840000000000003,1
22.377664804458615,1.76325,2.805,2.08375,1
22.407745361328125,1.76325,2.88525,2.12375,1
22.437936305999756,1.76325,2.64475,2.40425,1
22.468018770217896,1.56275,2.72475,2.16375,1
22.498214960098267,1.643,2.4845,2.12375,1
22.528390884399418,1.84325,2.88525,2.244,1
22.55864667892456,1.52275,2.5645,1.9635,1
22.588881969451904,1.683,2.40425,2.0035,1
22.619139671325684,1.60275,2.32425,1.9635,1
22.65204930305481,1.723,2.32425,2.04375,1
22.68240451812744,1.84325,2.16375,2.244,1
22.71284008026123,1.9235,1.9235,2.0035,1
22.74318909645081,1.84325,2.0035,2.08375,1
22.77349543571472,1.84325,2.244,2.08375,1
22.80361604690552,1.76325,2.08375,1.80325,1
22.833999395370483,1.76325,2.04375,1.76325,1
22.864339113235474,1.9235,2.16375,1.76325,1
22.89478039741516,1.76325,2.244,1.9635,1
22.925133228302,1.60275,2.2840000000000003,1.88325,1
22.955345392227173,1.9235,2.204,2.0035,1
22.985820055007935,1.84325,2.204,1.9235,1
23.016039848327637,1.683,2.08375,2.16375,1
23.046472311019897,1.84325,2.16375,2.244,1
23.076836585998535,1.60275,1.9235,2.244,1
23.107120275497437,1.76325,2.0035,2.32425,1
23.137441635131836,2.16375,2.12375,2.244,1
23.1688392162323,1.9235,1.9235,2.08375,1
23.1992244720459,1.76325,1.9235,2.2840000000000003,1
23.230112075805664,1.80325,1.88325,1.9635,1
23.260697603225708,1.683,1.84325,1.9635,1
23.29111909866333,1.56275,1.9235,1.9635,1
23.321571826934814,1.60275,2.244,1.9235,1
23.35210418701172,1.84325,2.16375,2.04375,1
23.382588624954224,2.16375,2.08375,2.2840000000000003,1
23.4132137298584,2.08375,2.244,2.32425,1
23.44370698928833,2.0035,2.32425,2.244,1
23.47421932220459,1.88325,2.08375,2.2840000000000003,1
23.504723072052,1.80325,2.12375,2.2840000000000003,1
23.535277366638184,1.683,2.12375,2.16375,1
23.566121339797977,1.60275,2.0035,2.0035,1
23.65890669822693,1.88325,2.04375,2.32425,1
23.689239263534542,1.9635,2.0035,2.244,1
23.719780206680294,1.9635,2.0035,2.204,1
23.75050926208496,1.9235,2.0035,2.40425,1
23.781208753585815,2.0035,2.204,2.32425,1
23.81185746192932,1.88325,2.12375,2.2840000000000003,1
23.8426296710968,1.76325,2.12375,2.12375,1
23.87328028678894,1.60275,2.08375,2.08375,1
23.903828382492065,1.60275,2.0035,2.32425,1
23.935329914093018,1.60275,1.9635,2.244,1
23.96611595153809,1.683,2.0035,2.32425,1
23.997467517852783,1.643,1.9635,2.64475,1
24.0281765460968,1.9235,2.204,2.64475,1
24.05896472930908,2.0035,2.244,2.805,1
24.089640140533447,1.9235,2.16375,2.4442500000000003,1
24.120315551757812,1.683,2.08375,2.4845,1
24.151067972183228,1.76325,2.12375,2.204,1
24.18194079399109,1.683,2.0035,2.12375,1
24.212615966796875,1.76325,1.9635,2.04375,1
24.24337482452393,1.9635,2.0035,2.204,1
24.274108409881592,1.9635,1.9635,2.16375,1
24.30510973930359,1.84325,2.08375,2.244,1
24.33585286140442,1.683,2.0035,2.08375,1
24.367352724075317,1.683,2.0035,2.2840000000000003,1
24.39824676513672,1.76325,1.9235,2.32425,1
24.429192543029785,1.683,2.04375,2.16375,1
24.46000838279724,1.723,2.0035,2.244,1
24.490751028060913,1.723,2.12375,2.16375,1
24.521665573120117,1.683,2.08375,2.16375,1
24.552526473999023,1.84325,2.0035,2.08375,1
24.583636045455933,1.643,2.0035,2.08375,1
24.61462020874023,1.76325,2.08375,2.32425,1
24.64581561088562,1.9235,2.12375,2.36425,1
24.67672085762024,1.84325,2.16375,2.16375,1
24.7075777053833,1.80325,2.4442500000000003,2.16375,1
24.738471031188965,1.84325,2.204,2.2840000000000003,1
24.7700412273407,2.04375,2.2840000000000003,2.4442500000000003,1
24.801013231277462,2.16375,2.32425,2.36425,1
24.831957578659058,2.0035,2.204,2.04375,1
24.863022327423096,1.84325,2.244,1.9235,1
24.894156455993652,1.9635,2.244,1.9635,1
24.925253868103027,2.0035,2.04375,1.9235,1
24.956236124038696,2.36425,2.0035,2.244,1
24.98716688156128,2.16375,2.0035,2.12375,1
25.018332719802856,1.84325,2.0035,2.40425,2
25.049396514892575,2.04375,2.244,2.60475,2
25.080463647842407,2.32425,2.12375,2.60475,2
25.111603260040283,2.04375,2.0035,2.5645,2
25.142730951309204,2.244,2.04375,2.4845,2
25.174455165863037,2.04375,2.08375,2.765,2
25.205492734909058,2.32425,2.12375,3.366,2
25.23670983314514,2.204,2.12375,3.00525,2
25.267848014831543,2.04375,2.204,2.72475,2
25.29900336265564,1.9235,1.9635,2.32425,2
25.3303542137146,1.643,1.80325,1.9235,2
25.36165142059326,1.52275,1.88325,1.683,2
25.393017292022705,1.4425,2.32425,1.56275,2
25.424206018447876,1.32225,2.64475,1.52275,2
25.45555281639099,1.28225,3.28575,1.4425,2
25.48672914505005,1.32225,3.24575,1.56275,2
25.518107175827023,1.162,3.52625,1.52275,2
25.54939579963684,1.20225,3.76675,1.643,2
25.581432580947876,1.3625,4.40775,1.84325,2
25.61524438858032,1.32225,4.56825,1.84325,2
25.646731853485107,1.52275,4.488,1.9235,2
25.678379774093628,2.0035,4.96875,1.84325,2
25.709930419921875,2.204,5.44975,2.16375,2
25.74125075340271,2.12375,5.2895,2.204,2
25.772661209106445,2.12375,5.52975,2.2840000000000003,2
25.804025411605835,2.16375,5.20925,2.244,2
25.83555054664612,2.04375,4.56825,2.244,2
25.867006540298465,2.204,5.089,2.36425,2
25.898589372634888,2.16375,4.32775,2.32425,2
25.93027067184448,2.40425,4.7685,2.244,2
25.96194958686829,2.08375,5.2895,2.08375,2
25.99423241615295,2.16375,4.92875,2.244,2
26.02590012550354,2.4442500000000003,5.4095,2.40425,2
26.057397603988647,2.5645,5.3295,2.40425,2
26.088976860046387,2.2840000000000003,5.48975,2.4442500000000003,2
26.120508909225464,2.40425,5.3695,2.40425,2
26.152173042297363,2.36425,5.2895,2.5645,2
26.18383002281189,2.2840000000000003,5.20925,2.4845,2
26.21561360359192,2.36425,5.2895,2.4845,2
26.247361660003666,2.32425,5.57,2.68475,2
26.279176235198975,2.2840000000000003,4.60825,2.4845,2
26.310930728912354,2.4845,4.28775,2.40425,2
26.342745780944824,2.32425,4.488,2.32425,2
26.374496936798096,2.04375,4.00725,2.32425,2
26.407110691070557,2.204,3.927,2.36425,2
26.438838720321655,2.0035,4.1675,2.244,2
26.470521688461304,1.9235,3.80675,2.5645,2
26.502387285232544,2.08375,3.887,2.5645,2
26.534260988235474,2.0035,3.6865,2.36425,2
26.56614065170288,2.08375,3.76675,2.32425,2
26.59811305999756,2.08375,3.6865,2.32425,2
26.63018536567688,2.08375,4.12725,2.32425,2
26.662278175354004,2.16375,4.12725,2.32425,2
26.69431471824646,2.32425,4.08725,2.244,2
26.72645902633667,1.9235,3.76675,2.244,2
26.758355140686035,2.0035,3.76675,2.08375,2
26.79029226303101,1.84325,3.887,2.0035,2
26.822944164276123,2.08375,4.40775,2.32425,2
26.85490608215332,2.16375,3.80675,2.244,2
26.88681435585022,2.08375,3.6065,2.32425,2
26.918809175491333,2.04375,3.44625,2.204,2
26.95078158378601,1.84325,3.00525,2.16375,2
26.982933282852173,2.08375,3.366,2.16375,2
27.01508092880249,2.04375,3.1255,2.16375,2
27.047095775604248,2.12375,3.52625,2.244,2
27.0791540145874,1.88325,3.00525,2.12375,2
27.111248254776,2.08375,3.0455,2.12375,2
27.14339852333069,1.9235,3.0855,2.08375,2
27.175551891326904,2.12375,3.6065,2.204,2
27.20762085914612,2.244,3.927,2.244,2
27.24034833908081,2.36425,3.80675,2.40425,2
27.27275347709656,2.16375,3.6065,2.244,2
27.30484700202942,1.9235,3.44625,2.16375,2
27.336920261383057,2.244,4.32775,2.244,2
27.369117259979248,1.9235,3.927,2.16375,2
27.401336669921875,1.9235,3.56625,2.08375,2
27.43349552154541,1.9235,3.52625,2.08375,2
27.465786457061768,2.0035,3.366,2.16375,2
27.498087882995605,1.9635,3.20575,2.12375,2
27.530386924743652,1.84325,3.52625,1.9235,2
27.56272006034851,2.0035,3.6465,2.244,2
27.595189094543457,2.04375,4.08725,2.16375,2
27.62758469581604,1.84325,4.00725,2.0035,2
27.660521507263184,1.80325,3.56625,1.9235,2
27.69285297393799,1.683,3.76675,1.9235,2
27.726104497909542,2.0035,4.40775,2.244,2
27.75919389724731,2.04375,4.60825,2.32425,2
27.792519092559814,2.244,4.5280000000000005,2.36425,2
27.825796842575073,2.16375,3.927,2.16375,2
27.859009742736816,1.9235,3.20575,2.08375,2
27.89229989051819,1.76325,3.1255,1.9235,2
27.925578117370605,2.0035,3.44625,2.12375,2
27.958919286727905,2.12375,3.28575,2.16375,2
27.992310523986816,1.88325,2.96525,2.08375,2
28.02569460868835,1.9635,3.48625,2.244,2
28.05913758277893,2.08375,3.6065,2.32425,2
28.092628002166748,1.88325,3.44625,2.16375,2
28.12606167793274,1.9235,3.28575,2.08375,2
28.15937352180481,1.84325,3.326,2.08375,2
28.19275975227356,1.723,3.6865,2.04375,2
28.226262092590332,2.32425,4.32775,2.4442500000000003,2
28.259729146957397,2.244,3.887,2.32425,2
28.29326367378235,1.9235,3.84675,2.244,2
28.326738595962524,1.76325,3.56625,2.0035,2
28.360280513763428,1.80325,3.24575,2.0035,2
28.393869638442993,2.0035,3.16575,2.16375,2
28.42729544639587,2.08375,3.6465,2.244,2
28.460795879364017,1.84325,3.20575,2.204,2
28.494425296783447,1.80325,3.20575,2.16375,2
28.529035568237305,2.0035,3.20575,2.204,2
28.562783002853394,2.04375,3.24575,2.244,2
28.598352432250977,1.9235,3.0455,2.08375,2
28.632099390029907,1.9635,3.0455,2.204,2
28.66596484184265,2.0035,3.0455,2.204,2
28.69953465461731,1.76325,3.0455,2.16375,2
28.73310685157776,1.723,2.88525,2.0035,2
28.766794443130493,1.76325,2.845,2.08375,2
28.800331592559814,1.84325,3.28575,2.08375,2
28.834120988845825,1.76325,3.1255,2.08375,2
28.86775922775269,1.723,3.0455,2.04375,2
28.90245366096497,1.88325,3.6065,2.244,2
28.93611717224121,1.9635,3.52625,2.16375,2
28.970417976379395,1.88325,3.44625,2.204,2
29.004026174545288,2.0035,3.84675,2.244,2
29.03766894340515,2.08375,4.12725,2.32425,2
29.071340799331665,1.88325,3.6065,2.08375,2
29.104984760284424,1.88325,3.6865,2.16375,2
29.138681411743164,1.88325,3.6465,2.2840000000000003,2
29.172390699386597,2.244,3.84675,2.2840000000000003,2
29.20626211166382,2.2840000000000003,5.2895,2.32425,2
29.24018168449402,2.08375,4.7685,2.08375,2
29.274331092834473,2.16375,4.32775,2.08375,2
29.30814814567566,2.0035,4.5280000000000005,2.0035,2
29.342085599899292,1.88325,4.08725,1.9235,2
29.3759446144104,1.9235,3.76675,1.9235,2
29.41002130508423,1.80325,3.6865,1.76325,2
29.44382071495056,1.9235,3.16575,1.88325,2
29.47786784172058,2.08375,3.28575,1.88325,2
29.51175022125244,2.244,3.326,2.0035,2
29.54578757286072,2.04375,3.44625,2.0035,2
29.579846143722538,1.9235,3.44625,1.88325,2
29.61397814750671,2.32425,4.08725,2.0035,2
29.64794015884399,2.40425,3.84675,2.08375,2
29.682100772857662,2.12375,3.76675,1.88325,2
29.71612000465393,2.0035,3.76675,1.80325,2
29.75021004676819,1.88325,3.84675,1.9635,2
29.78427243232727,2.0035,3.80675,2.0035,2
29.818310499191284,2.12375,4.00725,2.0035,2
29.853031396865845,2.16375,4.08725,2.08375,2
29.88699769973755,2.244,4.00725,2.16375,2
29.92100429534912,2.4845,4.00725,2.08375,2
29.9550039768219,2.16375,3.406,1.9635,2
29.98906946182251,2.0035,3.16575,1.9235,2
30.02307963371277,2.04375,3.52625,1.9635,0
30.05713582038879,2.16375,3.1255,2.04375,0
30.091236352920532,1.9235,3.28575,2.08375,0
30.125504970550537,2.0035,3.1255,1.9235,0
30.159618854522705,1.9235,2.5645,1.9235,0
30.193844079971313,1.76325,2.204,1.9235,0
30.22803831100464,2.16375,2.92525,2.16375,0
30.26238369941711,2.04375,3.0455,2.08375,0
30.297361850738525,1.80325,2.32425,2.0035,0
30.33159589767456,1.683,2.08375,1.84325,0
30.365939140319824,1.60275,1.84325,1.84325,0
30.400137901306152,1.683,1.84325,1.84325,0
30.43446636199951,1.683,1.84325,1.9235,0
30.46875286102295,1.56275,1.84325,1.9235,0
30.50297236442566,1.60275,1.80325,1.9235,0
30.537177562713623,1.60275,1.683,1.88325,0
30.57147455215454,1.60275,1.683,1.88325,0
30.605790376663208,1.48275,1.60275,1.84325,0
30.640066385269165,1.48275,1.60275,1.84325,0
30.674466371536255,1.52275,1.56275,1.76325,0
30.708881855010983,1.52275,1.60275,1.80325,0
30.743849515914917,1.4425,1.60275,1.76325,0
30.778220891952515,1.52275,1.56275,1.76325,0
30.812665224075317,1.52275,1.60275,1.76325,0
30.84704971313477,1.4425,1.60275,1.76325,0
30.881691455841064,1.4025,1.60275,1.76325,0
30.916167736053467,1.3625,1.60275,1.76325,0
30.950584888458252,1.3625,1.60275,1.76325,0
30.985057830810547,1.4425,1.643,1.76325,0
31.01946258544922,1.4425,1.643,1.80325,0
31.05391311645508,1.52275,1.60275,1.80325,0
31.08816623687744,1.48275,1.683,1.80325,0
31.122580528259277,1.4425,1.683,1.80325,0
31.156979084014893,1.52275,1.683,1.76325,0
31.192171573638916,1.48275,1.76325,1.80325,0
31.226683616638184,1.52275,1.683,1.76325,0
31.261094570159912,1.48275,1.683,1.76325,0
31.29580283164978,1.4425,1.60275,1.683,0
31.3304500579834,1.4425,1.60275,1.76325,0
31.36566972732544,1.4425,1.60275,1.76325,0
31.400192737579346,1.3625,1.683,1.76325,0
31.434760570526123,1.3625,1.723,1.80325,0
31.469316482543945,1.4025,1.60275,1.84325,0
31.503703117370605,1.52275,1.60275,1.80325,0
31.538311004638672,1.48275,1.683,1.76325,0
31.572771787643433,1.52275,1.60275,1.76325,0
31.6072940826416,1.4425,1.643,1.80325,0
31.644766569137573,1.52275,1.683,1.76325,0
31.680522203445435,1.48275,1.60275,1.80325,0
31.715298891067505,1.4425,1.643,1.84325,0
31.750030040740967,1.3625,1.60275,1.76325,0
31.784695863723755,1.4425,1.60275,1.84325,0
31.819306135177612,1.4425,1.60275,1.84325,0
31.853991270065308,1.4425,1.683,1.84325,0
31.888564825057983,1.48275,1.683,1.84325,0
31.923123598098755,1.48275,1.683,1.80325,0
31.95779275894165,1.52275,1.60275,1.76325,0
31.992367029190063,1.52275,1.60275,1.683,0
32.02702212333679,1.52275,1.60275,1.76325,0
32.061598777770996,1.48275,1.683,1.76325,0
32.09698247909546,1.4425,1.643,1.84325,0
32.131683111190796,1.4025,1.60275,1.76325,0
32.1663773059845,1.4425,1.683,1.84325,0
32.201029777526855,1.4425,1.643,1.76325,0
32.235721826553345,1.48275,1.643,1.76325,0
32.27039408683777,1.4425,1.683,1.84325,0
32.30497145652771,1.4425,1.683,1.84325,0
32.33963704109192,1.4425,1.683,1.84325,0
32.37469792366028,1.4425,1.643,1.80325,0
32.409523010253906,1.52275,1.643,1.723,0
32.44429683685303,1.4425,1.60275,1.76325,0
32.47906947135925,1.48275,1.60275,1.80325,0
32.51404047012329,1.4025,1.60275,1.76325,0
32.54962754249573,1.4025,1.683,1.84325,0
32.584409952163696,1.4025,1.683,1.84325,0
32.61926198005676,1.4425,1.683,1.84325,0
32.65428566932678,1.4425,1.60275,1.84325,0
32.68920826911926,1.4425,1.643,1.84325,0
32.72400736808777,1.4425,1.643,1.80325,0
32.75879955291748,1.48275,1.683,1.80325,0
32.79361319541931,1.4425,1.683,1.84325,0
32.8283805847168,1.52275,1.683,1.84325,0
32.86328864097595,1.4425,1.643,1.84325,0
32.89826512336731,1.4425,1.683,1.84325,0
32.93323564529419,1.4425,1.60275,1.84325,0
32.968125104904175,1.4425,1.60275,1.84325,0
33.003639698028564,1.4425,1.683,1.88325,0
33.03843903541565,1.48275,1.683,1.84325,0
33.07314991950989,1.4425,1.683,1.80325,0
33.107903718948364,1.48275,1.643,1.76325,0
33.14275121688843,1.52275,1.643,1.76325,0
33.177815675735474,1.48275,1.60275,1.76325,0
33.212634801864624,1.48275,1.60275,1.84325,0
33.24759364128113,1.48275,1.643,1.84325,0
33.28261613845825,1.4425,1.643,1.84325,0
33.317643880844116,1.4425,1.683,1.80325,0
33.352585315704346,1.48275,1.60275,1.76325,0
33.3874146938324,1.52275,1.60275,1.80325,0
33.42244076728821,1.48275,1.683,1.80325,0
33.4582040309906,1.48275,1.683,1.76325,0
33.49315428733826,1.52275,1.683,1.80325,0
33.52821493148804,1.4425,1.683,1.76325,0
33.56320118904114,1.48275,1.60275,1.76325,0
33.59832525253296,1.4425,1.643,1.80325,0
33.63337230682373,1.4425,1.60275,1.76325,0
33.668479919433594,1.48275,1.683,1.9235,0
33.70350933074951,1.52275,1.683,1.9235,0
33.73851704597473,1.48275,1.683,1.80325,0
33.77348589897156,1.52275,1.643,1.80325,0
33.80842185020447,1.52275,1.643,1.76325,0
33.84450578689575,1.52275,1.60275,1.80325,0
33.879637479782104,1.48275,1.643,1.84325,0
33.915775299072266,1.4425,1.683,1.84325,0
33.95097804069519,1.4425,1.683,1.80325,0
33.986064434051514,1.4425,1.643,1.84325,0
34.0210862159729,1.48275,1.60275,1.84325,0
34.05612921714783,1.4425,1.643,1.76325,0
34.09122157096863,1.4425,1.643,1.76325,0
34.1264283657074,1.52275,1.683,1.80325,0
34.161505937576294,1.52275,1.643,1.80325,0
34.19657874107361,1.48275,1.60275,1.84325,0
34.231775999069214,1.48275,1.643,1.76325,0
34.26698040962219,1.4425,1.60275,1.76325,0
34.302202224731445,1.52275,1.60275,1.76325,0
34.337323904037476,1.52275,1.60275,1.84325,0
34.37254285812378,1.48275,1.683,1.84325,0
34.40760898590088,1.4425,1.683,1.84325,0
34.442758321762085,1.52275,1.643,1.76325,0
34.47797107696533,1.48275,1.60275,1.76325,0
34.5131995677948,1.4425,1.60275,1.76325,0
34.54849934577942,1.4425,1.643,1.80325,0
34.58445715904236,1.4425,1.683,1.80325,0
34.62129259109497,1.4425,1.683,1.80325,0
34.65698981285095,1.4425,1.643,1.76325,0
34.6923291683197,1.4425,1.643,1.76325,0
34.72762989997864,1.4425,1.60275,1.76325,0
34.762858629226685,1.48275,1.60275,1.76325,0
34.79825258255005,1.4425,1.683,1.76325,0
34.834238052368164,1.4425,1.683,1.84325,0
34.86946773529053,1.48275,1.643,1.84325,0
34.9046106338501,1.48275,1.60275,1.76325,0
34.93979072570801,1.4425,1.60275,1.76325,0
34.975242376327515,1.4425,1.683,1.80325,0
35.010692834854126,1.52275,1.683,1.76325,1
35.04603028297424,1.48275,1.643,1.76325,1
35.08138465881348,1.4425,1.683,1.84325,1
35.116692543029785,1.3625,1.60275,1.76325,1
35.151989221572876,1.4425,1.683,1.76325,1
35.18726420402527,1.52275,1.683,1.84325,1
35.22251033782959,1.4425,1.80325,1.76325,1
35.257912397384644,1.9635,1.9235,1.9235,1
35.294108867645264,2.08375,2.2840000000000003,1.84325,1
35.32955074310303,2.5645,2.5245,2.08375,1
35.365166425704956,2.765,2.5645,2.60475,1
35.4005765914917,2.88525,2.64475,3.0455,1
35.43600511550903,2.88525,2.64475,2.805,1
35.471535444259644,3.1255,2.5645,2.805,1
35.50697660446167,2.92525,2.40425,2.4845,1
35.54255795478821,3.00525,3.20575,2.32425,1
35.57821345329285,2.72475,2.72475,2.4442500000000003,1
35.613990783691406,2.60475,2.72475,2.5645,1
35.64966678619385,2.64475,2.64475,2.5245,1
35.68531322479248,2.5645,2.64475,2.5645,1
35.72086691856384,3.00525,2.64475,2.72475,1
35.75716733932495,2.2840000000000003,2.5645,2.4442500000000003,1
35.79273295402527,2.36425,2.64475,2.60475,1
35.828439712524414,2.96525,2.4845,2.805,1
35.86428618431091,3.28575,2.805,2.64475,1
35.90012168884277,2.88525,2.845,2.64475,1
35.935829401016235,2.5645,2.5645,3.0455,1
35.97162199020386,2.845,2.4845,2.805,1
36.007336378097534,2.805,2.40425,2.5645,1
36.04315662384033,2.64475,2.64475,2.32425,1
36.078917264938354,2.32425,2.64475,2.12375,1
36.11476516723633,2.0035,2.4845,2.0035,1
36.15065860748291,1.84325,2.244,1.9635,1
36.18660068511963,2.12375,2.16375,2.12375,1
